Ensembl Gene ID	Ensembl Transcript ID	3' UTR Start	3' UTR End
FBgn0036589	FBtr0075465		
FBgn0036589	FBtr0075465	16271653	16271918
FBgn0033447	FBtr0309879		
FBgn0033447	FBtr0309879	9823082	9823164
FBgn0033447	FBtr0339409		
FBgn0033447	FBtr0339409	9823082	9823164
FBgn0033447	FBtr0309880		
FBgn0033447	FBtr0309880	9823082	9823164
FBgn0031936	FBtr0079507		
FBgn0031936	FBtr0079507	7719847	7719907
FBgn0052351	FBtr0076639		
FBgn0052351	FBtr0076639	8621914	8622091
FBgn0030292	FBtr0073452	11350426	11350474
FBgn0262601	FBtr0304118		
FBgn0262601	FBtr0304118	10425483	10425527
FBgn0261349	FBtr0302267		
FBgn0261349	FBtr0302267	18673363	18673446
FBgn0034087	FBtr0333169		
FBgn0034087	FBtr0333169	16193068	16194277
FBgn0034087	FBtr0087242		
FBgn0034087	FBtr0087242	16193068	16194277
FBgn0036486	FBtr0075646		
FBgn0036486	FBtr0075646	15154233	15154664
FBgn0036871	FBtr0074986		
FBgn0036871	FBtr0074986	19466567	19466605
FBgn0032350	FBtr0080222		
FBgn0032350	FBtr0080222	11151506	11151670
FBgn0039492	FBtr0113297		
FBgn0039492	FBtr0113297	27125438	27125642
FBgn0039492	FBtr0339264		
FBgn0039492	FBtr0339264	27124759	27125642
FBgn0039492	FBtr0305050		
FBgn0039492	FBtr0305050	27124759	27125642
FBgn0034106	FBtr0087138		
FBgn0031765	FBtr0079224		
FBgn0031765	FBtr0079224	6031284	6031303
FBgn0031765	FBtr0079224	6025870	6025950
FBgn0031765	FBtr0343131		
FBgn0031765	FBtr0343131	6025870	6025950
FBgn0031765	FBtr0343131	6031293	6031303
FBgn0038013	FBtr0082614		
FBgn0038013	FBtr0082614	12348987	12349079
FBgn0038013	FBtr0082615		
FBgn0038013	FBtr0082615	12348987	12349079
FBgn0053687	FBtr0345888		
FBgn0053687	FBtr0345888	16198571	16198852
FBgn0053815	FBtr0091819	21454856	21454916
FBgn0025641	FBtr0310282		
FBgn0025641	FBtr0310282	1289713	1290445
FBgn0025641	FBtr0342731		
FBgn0025641	FBtr0342731	1289717	1290445
FBgn0025641	FBtr0070241		
FBgn0025641	FBtr0070241	1289713	1290445
FBgn0025641	FBtr0070239		
FBgn0025641	FBtr0070239	1289717	1290445
FBgn0025641	FBtr0303264		
FBgn0025641	FBtr0303264	1289717	1290445
FBgn0025641	FBtr0310283		
FBgn0025641	FBtr0310283	1289713	1290445
FBgn0039500	FBtr0085181		
FBgn0039500	FBtr0085181	27246403	27246859
FBgn0052262	FBtr0073184	3809146	3809275
FBgn0265140	FBtr0301499		
FBgn0265140	FBtr0301499	14667853	14668342
FBgn0265140	FBtr0301498		
FBgn0265140	FBtr0301498	14664907	14665836
FBgn0034782	FBtr0302717		
FBgn0034782	FBtr0302717	22836548	22836701
FBgn0010452	FBtr0330075		
FBgn0010452	FBtr0330075	13117554	13118077
FBgn0010452	FBtr0075890		
FBgn0010452	FBtr0075890	13117512	13118077
FBgn0000536	FBtr0074214		
FBgn0000536	FBtr0074214	16285104	16285618
FBgn0000536	FBtr0308619		
FBgn0000536	FBtr0308619	16285104	16285618
FBgn0000536	FBtr0343520		
FBgn0000536	FBtr0343520	16283734	16284238
FBgn0000536	FBtr0343520	16284312	16284761
FBgn0000536	FBtr0343520	16285022	16285618
FBgn0000536	FBtr0074212		
FBgn0000536	FBtr0074212	16285104	16285618
FBgn0000536	FBtr0308618		
FBgn0000536	FBtr0308618	16283734	16284238
FBgn0000536	FBtr0308618	16284312	16284761
FBgn0000536	FBtr0308618	16285022	16285618
FBgn0000536	FBtr0308617		
FBgn0000536	FBtr0308617	16283734	16284238
FBgn0000536	FBtr0308617	16284312	16284761
FBgn0000536	FBtr0308617	16285022	16285618
FBgn0000536	FBtr0074211		
FBgn0000536	FBtr0074211	16285104	16285618
FBgn0000536	FBtr0343519		
FBgn0000536	FBtr0343519	16285104	16285618
FBgn0010380	FBtr0074789		
FBgn0010380	FBtr0074789	19734231	19734581
FBgn0031265	FBtr0078067	566330	566472
FBgn0011205	FBtr0078188		
FBgn0011205	FBtr0078188	20391183	20391454
FBgn0011205	FBtr0078190		
FBgn0011205	FBtr0078190	20391183	20391454
FBgn0011205	FBtr0078187		
FBgn0011205	FBtr0078187	20391183	20391913
FBgn0011205	FBtr0307392		
FBgn0011205	FBtr0307392	20391183	20391454
FBgn0011205	FBtr0078189		
FBgn0011205	FBtr0078189	20391183	20391913
FBgn0011205	FBtr0307393		
FBgn0011205	FBtr0307393	20391183	20391913
FBgn0011205	FBtr0078186		
FBgn0011205	FBtr0078186	20391183	20391454
FBgn0053723	FBtr0091721		
FBgn0032938	FBtr0330678		
FBgn0032938	FBtr0330678	21281515	21282514
FBgn0032938	FBtr0346464		
FBgn0032938	FBtr0346464	21281515	21282790
FBgn0032938	FBtr0330680		
FBgn0032938	FBtr0330680	21281515	21282037
FBgn0032938	FBtr0330679		
FBgn0032938	FBtr0330679	21281515	21282514
FBgn0032938	FBtr0081484		
FBgn0032938	FBtr0081484	21281515	21282037
FBgn0032938	FBtr0081483		
FBgn0032938	FBtr0081483	21281515	21282037
FBgn0032938	FBtr0114602		
FBgn0032938	FBtr0114602	21281515	21282037
FBgn0029968	FBtr0071088		
FBgn0015025	FBtr0075504		
FBgn0015025	FBtr0075504	15818339	15818621
FBgn0015571	FBtr0339708		
FBgn0015571	FBtr0339708	7538972	7539042
FBgn0015571	FBtr0310527		
FBgn0015571	FBtr0310527	7540824	7540840
FBgn0015571	FBtr0310527	7539563	7540462
FBgn0015571	FBtr0310527	7538972	7539501
FBgn0015571	FBtr0081545		
FBgn0015571	FBtr0081545	7538972	7539042
FBgn0015571	FBtr0300496		
FBgn0015571	FBtr0300496	7538972	7539042
FBgn0051145	FBtr0290056		
FBgn0051145	FBtr0290056	23605751	23606850
FBgn0051145	FBtr0336459		
FBgn0051145	FBtr0336459	23605751	23606850
FBgn0051145	FBtr0084480		
FBgn0051145	FBtr0084480	23606752	23606850
FBgn0051145	FBtr0084479		
FBgn0051145	FBtr0084479	23606752	23606850
FBgn0051145	FBtr0290057		
FBgn0051145	FBtr0290057	23607231	23607520
FBgn0052248	FBtr0303004		
FBgn0052248	FBtr0303004	4472385	4472438
FBgn0030394	FBtr0073650		
FBgn0030394	FBtr0073650	12489048	12489448
FBgn0036705	FBtr0075213	17264833	17264986
FBgn0026702	FBtr0070782		
FBgn0026702	FBtr0070782	5625365	5625493
FBgn0051960	FBtr0077494	3785477	3785622
FBgn0053842	FBtr0091846	21500388	21500448
FBgn0034667	FBtr0071735	21864870	21864990
FBgn0003028	FBtr0070740		
FBgn0003028	FBtr0070740	5069081	5070929
FBgn0003028	FBtr0100408		
FBgn0003028	FBtr0100408	5069081	5070772
FBgn0003028	FBtr0070739		
FBgn0003028	FBtr0070739	5069081	5070929
FBgn0003028	FBtr0070738		
FBgn0003028	FBtr0070738	5069081	5070772
FBgn0003028	FBtr0301914		
FBgn0003028	FBtr0301914	5069081	5070929
FBgn0036889	FBtr0074971		
FBgn0036889	FBtr0074971	19589072	19589194
FBgn0033479	FBtr0088431		
FBgn0033479	FBtr0088431	10063385	10063743
FBgn0000662	FBtr0087647		
FBgn0000662	FBtr0087647	13819624	13820154
FBgn0000662	FBtr0304697		
FBgn0000662	FBtr0304697	13819624	13820154
FBgn0000662	FBtr0304696		
FBgn0000662	FBtr0304696	13819624	13820154
FBgn0000662	FBtr0087648		
FBgn0000662	FBtr0087648	13819624	13820154
FBgn0040850	FBtr0073377		
FBgn0040850	FBtr0073377	10839654	10839895
FBgn0039559	FBtr0335014		
FBgn0039559	FBtr0335014	27932982	27933182
FBgn0039559	FBtr0085267		
FBgn0039559	FBtr0085267	27932982	27933182
FBgn0050275	FBtr0344660		
FBgn0050275	FBtr0344660	22712642	22712724
FBgn0050275	FBtr0344661		
FBgn0050275	FBtr0344661	22709221	22709325
FBgn0050275	FBtr0344661	22709379	22709659
FBgn0050275	FBtr0344661	22709715	22710272
FBgn0050275	FBtr0344661	22710323	22710606
FBgn0050275	FBtr0344661	22710700	22710936
FBgn0050275	FBtr0344661	22710995	22711569
FBgn0050275	FBtr0344661	22711620	22711783
FBgn0050275	FBtr0344661	22711846	22712094
FBgn0050275	FBtr0344661	22712150	22712359
FBgn0050275	FBtr0344661	22712417	22712724
FBgn0050275	FBtr0344659		
FBgn0050275	FBtr0344659	22712642	22712724
FBgn0039938	FBtr0334488		
FBgn0039938	FBtr0334488	800436	801282
FBgn0039938	FBtr0089252		
FBgn0039938	FBtr0089252	800436	801282
FBgn0039938	FBtr0100600	800436	801282
FBgn0039938	FBtr0100600		
FBgn0039938	FBtr0334489		
FBgn0039938	FBtr0334489	800436	801282
FBgn0020304	FBtr0078037		
FBgn0020304	FBtr0078037	833587	834544
FBgn0020304	FBtr0334763		
FBgn0020304	FBtr0334763	834867	834943
FBgn0020304	FBtr0302121		
FBgn0020304	FBtr0302121	833584	834544
FBgn0020304	FBtr0302120		
FBgn0020304	FBtr0302120	833584	834544
FBgn0020304	FBtr0302612		
FBgn0020304	FBtr0302612	833584	834544
FBgn0004049	FBtr0114376		
FBgn0004049	FBtr0114376	13430098	13430186
FBgn0004049	FBtr0114376	13428867	13429769
FBgn0004049	FBtr0114375		
FBgn0004049	FBtr0114375	13428867	13429604
FBgn0004049	FBtr0082793		
FBgn0004049	FBtr0082793	13428867	13429604
FBgn0004049	FBtr0114374		
FBgn0004049	FBtr0114374	13428867	13429604
FBgn0052600	FBtr0343518		
FBgn0052600	FBtr0343518	14459465	14462351
FBgn0052600	FBtr0073913		
FBgn0052600	FBtr0073913	14459465	14462351
FBgn0034237	FBtr0086942		
FBgn0034237	FBtr0086942	17538783	17539142
FBgn0034237	FBtr0086941		
FBgn0034237	FBtr0086941	17538783	17539063
FBgn0036796	FBtr0300052		
FBgn0036796	FBtr0300052	18609421	18609512
FBgn0016797	FBtr0075028		
FBgn0016797	FBtr0075028	19142898	19144201
FBgn0016797	FBtr0330195		
FBgn0016797	FBtr0330195	19142898	19143865
FBgn0016797	FBtr0112890		
FBgn0016797	FBtr0112890	19142233	19144201
FBgn0016797	FBtr0332735		
FBgn0016797	FBtr0332735	19140975	19144201
FBgn0016797	FBtr0299586		
FBgn0016797	FBtr0299586	19142898	19144201
FBgn0016797	FBtr0075029	19142898	19144201
FBgn0016797	FBtr0075029		
FBgn0016797	FBtr0330194		
FBgn0016797	FBtr0330194	19142898	19144201
FBgn0032225	FBtr0079999		
FBgn0032225	FBtr0079999	10347552	10347706
FBgn0034345	FBtr0086686		
FBgn0034345	FBtr0086686	18425448	18426221
FBgn0034345	FBtr0086690		
FBgn0034345	FBtr0086690	18425448	18426221
FBgn0034345	FBtr0301149		
FBgn0034345	FBtr0301149	18425448	18426221
FBgn0034345	FBtr0086687		
FBgn0034345	FBtr0086687	18425448	18426221
FBgn0034345	FBtr0340359		
FBgn0034345	FBtr0340359	18425448	18426221
FBgn0034345	FBtr0086689		
FBgn0034345	FBtr0086689	18426006	18426221
FBgn0034345	FBtr0306637		
FBgn0034345	FBtr0306637	18425448	18426221
FBgn0034345	FBtr0301148		
FBgn0034345	FBtr0301148	18425448	18425667
FBgn0034345	FBtr0086684		
FBgn0034345	FBtr0086684	18426006	18426221
FBgn0034345	FBtr0306636		
FBgn0034345	FBtr0306636	18425448	18426221
FBgn0038239	FBtr0082955	14561459	14561521
FBgn0037064	FBtr0078415		
FBgn0037064	FBtr0078415	21268392	21268489
FBgn0035444	FBtr0073076		
FBgn0035444	FBtr0073076	3377301	3377687
FBgn0035444	FBtr0346532		
FBgn0035444	FBtr0346532	3377301	3377992
FBgn0035444	FBtr0300749	3377301	3377687
FBgn0050046	FBtr0339627		
FBgn0050046	FBtr0339627	12317179	12317573
FBgn0050046	FBtr0087895		
FBgn0050046	FBtr0087895	12317179	12317219
FBgn0020633	FBtr0076585		
FBgn0020633	FBtr0076585	8894176	8894310
FBgn0025821	FBtr0082427	11704628	11704916
FBgn0031002	FBtr0074691		
FBgn0031002	FBtr0074691	19236059	19236176
FBgn0263605	FBtr0333565		
FBgn0263605	FBtr0333565	16226126	16226238
FBgn0263605	FBtr0075484		
FBgn0263605	FBtr0075484	16226126	16226238
FBgn0022238	FBtr0086777		
FBgn0022238	FBtr0086777	18154095	18155147
FBgn0022238	FBtr0300484		
FBgn0022238	FBtr0300484	18154432	18155147
FBgn0022238	FBtr0086778		
FBgn0022238	FBtr0086778	18154845	18155147
FBgn0022238	FBtr0086779		
FBgn0022238	FBtr0086779	18154845	18155147
FBgn0022238	FBtr0345357		
FBgn0022238	FBtr0345357	18154845	18155147
FBgn0022238	FBtr0086776		
FBgn0022238	FBtr0086776	18154845	18155147
FBgn0022238	FBtr0305270		
FBgn0022238	FBtr0305270	18154845	18155147
FBgn0022238	FBtr0300483		
FBgn0022238	FBtr0300483	18154845	18155147
FBgn0262126	FBtr0329965		
FBgn0262126	FBtr0329965	2231778	2231933
FBgn0262126	FBtr0329964		
FBgn0262126	FBtr0329964	2231106	2232047
FBgn0262126	FBtr0077810		
FBgn0262126	FBtr0077810	2231778	2232047
FBgn0038047	FBtr0082589		
FBgn0038047	FBtr0082589	12431176	12431235
FBgn0035099	FBtr0273352		
FBgn0035099	FBtr0273352	148971	149056
FBgn0035099	FBtr0273353		
FBgn0035099	FBtr0273353	148971	149056
FBgn0035099	FBtr0273351		
FBgn0035099	FBtr0273351	148971	149056
FBgn0000422	FBtr0081166		
FBgn0000422	FBtr0081166	19116483	19116780
FBgn0000422	FBtr0290291	19116483	19116780
FBgn0000422	FBtr0290291		
FBgn0000422	FBtr0081167		
FBgn0000422	FBtr0081167	19116483	19116780
FBgn0032336	FBtr0301761		
FBgn0032336	FBtr0301761	11076165	11076734
FBgn0032336	FBtr0080234		
FBgn0032336	FBtr0080234	11076165	11076734
FBgn0035589	FBtr0077166	5140384	5140473
FBgn0027546	FBtr0070891		
FBgn0027546	FBtr0070891	5997508	5998472
FBgn0037449	FBtr0081675	6528558	6528674
FBgn0036405	FBtr0075774	14052209	14052469
FBgn0036405	FBtr0302433		
FBgn0036405	FBtr0302433	14052209	14052469
FBgn0031716	FBtr0079126		
FBgn0031716	FBtr0079126	5536850	5537459
FBgn0051780	FBtr0080758		
FBgn0051780	FBtr0080758	15697668	15697750
FBgn0037779	FBtr0082204		
FBgn0037779	FBtr0082204	10047252	10047380
FBgn0030087	FBtr0343319		
FBgn0030087	FBtr0343319	9093612	9094242
FBgn0030087	FBtr0309250		
FBgn0030087	FBtr0309250	9093612	9094242
FBgn0030087	FBtr0309251		
FBgn0030087	FBtr0309251	9093612	9094242
FBgn0030087	FBtr0114595		
FBgn0030087	FBtr0114595	9093612	9094242
FBgn0030087	FBtr0071352		
FBgn0030087	FBtr0071352	9093612	9094242
FBgn0030087	FBtr0114594		
FBgn0030087	FBtr0114594	9093612	9094242
FBgn0030087	FBtr0071351		
FBgn0030087	FBtr0071351	9093612	9094242
FBgn0085428	FBtr0112650		
FBgn0085428	FBtr0112650	16316221	16316485
FBgn0085428	FBtr0345378		
FBgn0085428	FBtr0345378	16316221	16316485
FBgn0085428	FBtr0344889		
FBgn0085428	FBtr0344889	16316221	16316485
FBgn0085428	FBtr0345379		
FBgn0085428	FBtr0345379	16316221	16316485
FBgn0030200	FBtr0071448	10418084	10418219
FBgn0032535	FBtr0080554		
FBgn0032535	FBtr0080554	13911641	13911719
FBgn0040322	FBtr0075096		
FBgn0040322	FBtr0075096	18673474	18673517
FBgn0040322	FBtr0075094		
FBgn0040322	FBtr0075094	18673474	18673517
FBgn0040322	FBtr0075095		
FBgn0040322	FBtr0075095	18673474	18673517
FBgn0039308	FBtr0344492		
FBgn0039308	FBtr0344492	25271543	25271583
FBgn0039308	FBtr0100614		
FBgn0039308	FBtr0100614	25271543	25272931
FBgn0039308	FBtr0100614	25272989	25273267
FBgn0259146	FBtr0334898		
FBgn0259146	FBtr0334898	25981298	25982736
FBgn0028863	FBtr0344775		
FBgn0028863	FBtr0344775	15646336	15647834
FBgn0028863	FBtr0344773		
FBgn0028863	FBtr0344773	15646336	15647834
FBgn0028863	FBtr0344778		
FBgn0028863	FBtr0344778	15644183	15647834
FBgn0028863	FBtr0344774		
FBgn0028863	FBtr0344774	15646336	15647834
FBgn0028863	FBtr0344779		
FBgn0028863	FBtr0344779	15646336	15647834
FBgn0028863	FBtr0344777		
FBgn0028863	FBtr0344777	15644183	15647834
FBgn0028863	FBtr0344776		
FBgn0028863	FBtr0344776	15646336	15647834
FBgn0028863	FBtr0344780		
FBgn0028863	FBtr0344780	15646336	15647834
FBgn0085324	FBtr0112491		
FBgn0031021	FBtr0074712		
FBgn0031021	FBtr0074712	19493238	19493337
FBgn0052806	FBtr0070301		
FBgn0052806	FBtr0070301	1790334	1790418
FBgn0051099	FBtr0084856		
FBgn0051099	FBtr0084856	25309429	25309535
FBgn0053139	FBtr0087278		
FBgn0053139	FBtr0087278	15687335	15687415
FBgn0039807	FBtr0085718	30874365	30874901
FBgn0261683	FBtr0303078		
FBgn0261683	FBtr0303078	6127872	6129886
FBgn0032715	FBtr0344795		
FBgn0032715	FBtr0344795	18829012	18829072
FBgn0032715	FBtr0081121		
FBgn0032715	FBtr0081121	18829012	18829072
FBgn0003460	FBtr0088970		
FBgn0003460	FBtr0088970	7434133	7434872
FBgn0019890	FBtr0080562		
FBgn0019890	FBtr0080562	13898828	13899821
FBgn0019890	FBtr0343669		
FBgn0019890	FBtr0343669	13899369	13899821
FBgn0019890	FBtr0080561		
FBgn0019890	FBtr0080561	13899610	13899821
FBgn0035572	FBtr0073347	4758413	4758708
FBgn0032495	FBtr0080452		
FBgn0032495	FBtr0080452	13249964	13250189
FBgn0261584	FBtr0302896		
FBgn0261584	FBtr0302896	22945101	22945147
FBgn0261584	FBtr0334011		
FBgn0261584	FBtr0334011	22945101	22945147
FBgn0014073	FBtr0073323		
FBgn0014073	FBtr0073323	4510698	4511235
FBgn0005632	FBtr0307550		
FBgn0005632	FBtr0307550	31789722	31790681
FBgn0005632	FBtr0307548		
FBgn0005632	FBtr0307548	31788834	31788844
FBgn0005632	FBtr0307548	31789497	31790121
FBgn0005632	FBtr0339189		
FBgn0005632	FBtr0339189	31788834	31788844
FBgn0005632	FBtr0339189	31789497	31790121
FBgn0005632	FBtr0307547		
FBgn0005632	FBtr0307547	31789722	31790121
FBgn0005632	FBtr0339188		
FBgn0005632	FBtr0339188	31789722	31790121
FBgn0005632	FBtr0085843		
FBgn0005632	FBtr0085843	31789722	31790121
FBgn0005632	FBtr0085844		
FBgn0005632	FBtr0085844	31788222	31788310
FBgn0085488	FBtr0345376		
FBgn0085488	FBtr0345376	16826576	16826648
FBgn0085488	FBtr0112765	16826576	16826648
FBgn0085488	FBtr0112765		
FBgn0085488	FBtr0345377		
FBgn0085488	FBtr0345377	16826576	16826648
FBgn0058196	FBtr0113829		
FBgn0058196	FBtr0113829	1515668	1515781
FBgn0058196	FBtr0301121		
FBgn0058196	FBtr0301121	1515668	1515781
FBgn0058196	FBtr0344972		
FBgn0058196	FBtr0344972	1515595	1515781
FBgn0058196	FBtr0113830		
FBgn0058196	FBtr0113830	1512810	1515781
FBgn0058196	FBtr0113831		
FBgn0058196	FBtr0113831	1515595	1515781
FBgn0010905	FBtr0304616		
FBgn0010905	FBtr0304616	2508047	2508306
FBgn0010905	FBtr0304621		
FBgn0010905	FBtr0304621	2508047	2508306
FBgn0010905	FBtr0304614		
FBgn0010905	FBtr0304614	2505245	2508306
FBgn0010905	FBtr0304619		
FBgn0010905	FBtr0304619	2505245	2508306
FBgn0010905	FBtr0304617		
FBgn0010905	FBtr0304617	2509364	2509405
FBgn0010905	FBtr0304617	2508639	2508865
FBgn0010905	FBtr0304617	2508047	2508573
FBgn0010905	FBtr0304615		
FBgn0010905	FBtr0304615	2508047	2508306
FBgn0010905	FBtr0304620		
FBgn0010905	FBtr0304620	2506571	2508306
FBgn0010905	FBtr0304618		
FBgn0010905	FBtr0304618	2508047	2508306
FBgn0010905	FBtr0304613		
FBgn0010905	FBtr0304613	2508047	2508306
FBgn0010905	FBtr0345047		
FBgn0010905	FBtr0345047	2508047	2508306
FBgn0010905	FBtr0345046		
FBgn0010905	FBtr0345046	2508047	2508306
FBgn0261016	FBtr0305178		
FBgn0261016	FBtr0305178	9587953	9588005
FBgn0030358	FBtr0073590		
FBgn0030358	FBtr0073590	11926424	11926748
FBgn0041234	FBtr0072059		
FBgn0030343	FBtr0334454		
FBgn0030343	FBtr0334454	11863693	11864754
FBgn0030343	FBtr0273257		
FBgn0030343	FBtr0273257	11863693	11863827
FBgn0035523	FBtr0073232		
FBgn0035523	FBtr0073232	4281347	4281585
FBgn0035523	FBtr0333566		
FBgn0035523	FBtr0333566	4281347	4281585
FBgn0038299	FBtr0083140		
FBgn0038299	FBtr0083140	15206703	15206761
FBgn0261952	FBtr0300579	4282956	4283067
FBgn0029672	FBtr0070587		
FBgn0029672	FBtr0070587	3571721	3571822
FBgn0029672	FBtr0070586		
FBgn0029672	FBtr0070586	3571721	3571822
FBgn0029672	FBtr0333793		
FBgn0029672	FBtr0333793	3571456	3571822
FBgn0050072	FBtr0346514		
FBgn0050072	FBtr0346514	14372975	14373006
FBgn0053523	FBtr0330119		
FBgn0053523	FBtr0330119	5929755	5930120
FBgn0053523	FBtr0091476		
FBgn0053523	FBtr0091476	5929287	5929902
FBgn0053523	FBtr0091478		
FBgn0053523	FBtr0091478	5929287	5929902
FBgn0053523	FBtr0091477		
FBgn0053523	FBtr0091477	5929287	5930120
FBgn0053523	FBtr0306383		
FBgn0053523	FBtr0306383	5926794	5926834
FBgn0053523	FBtr0306383	5928224	5928296
FBgn0053523	FBtr0306383	5928537	5928640
FBgn0053523	FBtr0306383	5928704	5929039
FBgn0053523	FBtr0306383	5929104	5930120
FBgn0053523	FBtr0091475		
FBgn0053523	FBtr0091475	5929287	5930120
FBgn0000261	FBtr0075058		
FBgn0000261	FBtr0075058	18827899	18828188
FBgn0051646	FBtr0079114		
FBgn0051646	FBtr0079114	5626291	5626920
FBgn0036727	FBtr0075221		
FBgn0036727	FBtr0075221	17474379	17474517
FBgn0036727	FBtr0333690		
FBgn0036727	FBtr0333690	17474379	17474517
FBgn0260434	FBtr0300858	19730223	19730402
FBgn0011670	FBtr0339163	25829321	25829453
FBgn0039044	FBtr0345262		
FBgn0039044	FBtr0345262	23049657	23049964
FBgn0039044	FBtr0084359		
FBgn0039044	FBtr0084359	23049657	23049964
FBgn0039044	FBtr0301765		
FBgn0039044	FBtr0301765	23049657	23049964
FBgn0039044	FBtr0084360		
FBgn0039044	FBtr0084360	23049657	23049964
FBgn0029501	FBtr0072299		
FBgn0029501	FBtr0072299	24496896	24497024
FBgn0032663	FBtr0081045		
FBgn0032663	FBtr0081045	18090737	18090940
FBgn0033907	FBtr0087578		
FBgn0033907	FBtr0087578	14172986	14173030
FBgn0043903	FBtr0074756		
FBgn0043903	FBtr0074756	19676061	19676538
FBgn0263232	FBtr0345389		
FBgn0263232	FBtr0345389	13968496	13968702
FBgn0263232	FBtr0345389	13968761	13971100
FBgn0263232	FBtr0345389	13971162	13971317
FBgn0263232	FBtr0345389	13971421	13973067
FBgn0263232	FBtr0333073		
FBgn0263232	FBtr0333073	13968496	13968702
FBgn0263232	FBtr0333073	13968761	13971100
FBgn0263232	FBtr0333073	13971162	13971317
FBgn0263232	FBtr0333073	13971421	13972006
FBgn0035989	FBtr0076480		
FBgn0035989	FBtr0076480	9414838	9415286
FBgn0035989	FBtr0331584		
FBgn0035989	FBtr0331584	9414838	9415286
FBgn0035989	FBtr0076483		
FBgn0035989	FBtr0076483	9413596	9414245
FBgn0035989	FBtr0076484		
FBgn0035989	FBtr0076484	9413596	9414245
FBgn0035989	FBtr0076481		
FBgn0035989	FBtr0076481	9413596	9414245
FBgn0035989	FBtr0076482		
FBgn0035989	FBtr0076482	9413596	9414245
FBgn0260766	FBtr0301268		
FBgn0260766	FBtr0301268	6377269	6377348
FBgn0041240	FBtr0086241		
FBgn0037942	FBtr0082430		
FBgn0037942	FBtr0082430	11736652	11736814
FBgn0037942	FBtr0335211		
FBgn0037942	FBtr0335211	11736652	11736877
FBgn0032839	FBtr0081350	20024975	20025112
FBgn0016080	FBtr0074405		
FBgn0016080	FBtr0074405	17151231	17151759
FBgn0032223	FBtr0333098		
FBgn0032223	FBtr0333098	10338409	10339185
FBgn0032223	FBtr0079993		
FBgn0032223	FBtr0079993	10338409	10338441
FBgn0032223	FBtr0333097		
FBgn0032223	FBtr0333097	10338409	10338441
FBgn0040096	FBtr0113317		
FBgn0040096	FBtr0113317	11002672	11002738
FBgn0083952	FBtr0110816	19805241	19805367
FBgn0028527	FBtr0080528		
FBgn0028527	FBtr0080528	13670666	13671247
FBgn0028527	FBtr0080527		
FBgn0028527	FBtr0080527	13669776	13669844
FBgn0028527	FBtr0331334		
FBgn0028527	FBtr0331334	13671078	13671247
FBgn0028527	FBtr0331332		
FBgn0028527	FBtr0331332	13672165	13672221
FBgn0028527	FBtr0331332	13672357	13672712
FBgn0028527	FBtr0331332	13672778	13672967
FBgn0028527	FBtr0331333		
FBgn0028527	FBtr0331333	13671474	13671680
FBgn0039758	FBtr0085639		
FBgn0039758	FBtr0085639	30241268	30241515
FBgn0262875	FBtr0306282		
FBgn0262875	FBtr0306282	15215674	15216160
FBgn0002522	FBtr0308035		
FBgn0002522	FBtr0308035	6661427	6662067
FBgn0002522	FBtr0081696	6661427	6662067
FBgn0002522	FBtr0081696		
FBgn0034427	FBtr0086561		
FBgn0034427	FBtr0086561	19285395	19285572
FBgn0034660	FBtr0071745		
FBgn0034660	FBtr0071745	21789623	21789786
FBgn0001114	FBtr0079727		
FBgn0001114	FBtr0079727	8676676	8676804
FBgn0001114	FBtr0307091	8676676	8676804
FBgn0001114	FBtr0307091		
FBgn0033413	FBtr0333003		
FBgn0033413	FBtr0333003	9425643	9426107
FBgn0033413	FBtr0300293		
FBgn0033413	FBtr0300293	9425643	9426107
FBgn0038888	FBtr0084089		
FBgn0038888	FBtr0084089	21408184	21408324
FBgn0267042	FBtr0346035		
FBgn0267042	FBtr0346035	19909608	19909622
FBgn0267042	FBtr0346035	19909318	19909549
FBgn0037873	FBtr0335221		
FBgn0037873	FBtr0335221	11208887	11209226
FBgn0037873	FBtr0082372		
FBgn0037873	FBtr0082372	11209137	11209226
FBgn0264426	FBtr0347288		
FBgn0264426	FBtr0347288	21889915	21890171
